Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-09 09:30:00-04:00,179.6199951171875,179.6199951171875,178.9499969482422,178.9499969482422,178.9499969482422,50728
2024-09-09 09:31:00-04:00,179.625,180.02499389648438,179.47999572753906,180.02499389648438,180.02499389648438,2452
2024-09-09 09:32:00-04:00,180.02499389648438,180.02499389648438,179.77999877929688,179.85000610351562,179.85000610351562,2598
2024-09-09 09:33:00-04:00,180.03500366210938,180.4250030517578,179.63499450683594,180.40499877929688,180.40499877929688,4657
2024-09-09 09:34:00-04:00,180.0449981689453,180.0449981689453,179.58009338378906,179.58009338378906,179.58009338378906,2102
2024-09-09 09:35:00-04:00,179.9250030517578,180.2949981689453,179.9250030517578,180.2899932861328,180.2899932861328,3047
2024-09-09 09:36:00-04:00,180.17999267578125,180.57000732421875,180.17999267578125,180.55499267578125,180.55499267578125,3452
2024-09-09 09:37:00-04:00,180.4499969482422,180.82000732421875,180.3000030517578,180.82000732421875,180.82000732421875,4126
2024-09-09 09:38:00-04:00,180.75999450683594,181.0800018310547,180.57000732421875,181.0800018310547,181.0800018310547,3890
2024-09-09 09:39:00-04:00,181.02999877929688,181.0850067138672,180.9149932861328,181.0850067138672,181.0850067138672,1921
2024-09-09 09:40:00-04:00,181.0800018310547,181.0850067138672,180.69000244140625,181.07000732421875,181.07000732421875,1613
2024-09-09 09:41:00-04:00,180.75,180.9149932861328,180.5500030517578,180.56480407714844,180.56480407714844,3236
2024-09-09 09:42:00-04:00,180.5500030517578,181.3000030517578,180.5500030517578,181.3000030517578,181.3000030517578,4566
2024-09-09 09:43:00-04:00,181.3000030517578,181.4949951171875,180.95010375976562,181.2899932861328,181.2899932861328,4739
2024-09-09 09:44:00-04:00,181.3350067138672,181.3350067138672,180.97000122070312,180.97000122070312,180.97000122070312,1702
2024-09-09 09:45:00-04:00,181.2899932861328,181.47500610351562,180.81500244140625,180.81500244140625,180.81500244140625,4944
2024-09-09 09:46:00-04:00,180.7550048828125,181.02999877929688,180.55999755859375,180.9949951171875,180.9949951171875,1666
2024-09-09 09:47:00-04:00,180.85000610351562,180.85000610351562,180.6300048828125,180.74000549316406,180.74000549316406,6825
2024-09-09 09:48:00-04:00,180.83999633789062,180.97999572753906,180.7100067138672,180.73500061035156,180.73500061035156,5400
2024-09-09 09:49:00-04:00,180.61000061035156,180.61000061035156,180.3300018310547,180.4550018310547,180.4550018310547,7942
2024-09-09 09:50:00-04:00,180.2100067138672,180.27000427246094,179.9600067138672,180.22000122070312,180.22000122070312,7264
2024-09-09 09:51:00-04:00,180.22000122070312,180.33999633789062,180.1300048828125,180.1750030517578,180.1750030517578,4864
2024-09-09 09:52:00-04:00,180.24000549316406,180.25999450683594,180.125,180.25999450683594,180.25999450683594,6625
2024-09-09 09:53:00-04:00,180.22500610351562,180.52999877929688,180.22500610351562,180.4324951171875,180.4324951171875,3413
2024-09-09 09:54:00-04:00,180.36000061035156,180.47000122070312,180.17999267578125,180.47000122070312,180.47000122070312,11128
2024-09-09 09:55:00-04:00,180.50999450683594,180.57000732421875,180.4600067138672,180.51499938964844,180.51499938964844,4493
2024-09-09 09:56:00-04:00,180.50999450683594,180.51499938964844,180.2100067138672,180.2449951171875,180.2449951171875,5040
2024-09-09 09:57:00-04:00,180.17999267578125,180.22999572753906,180.05999755859375,180.05999755859375,180.05999755859375,4188
2024-09-09 09:58:00-04:00,180.17999267578125,180.4499969482422,180.07000732421875,180.4199981689453,180.4199981689453,8065
2024-09-09 09:59:00-04:00,180.17999267578125,180.17999267578125,180.11500549316406,180.17999267578125,180.17999267578125,3007
2024-09-09 10:00:00-04:00,180.22999572753906,180.72500610351562,180.17999267578125,180.72500610351562,180.72500610351562,4898
2024-09-09 10:01:00-04:00,180.72999572753906,180.86810302734375,180.4949951171875,180.4949951171875,180.4949951171875,12405
2024-09-09 10:02:00-04:00,180.6199951171875,180.6699981689453,180.47000122070312,180.6300048828125,180.6300048828125,17794
2024-09-09 10:03:00-04:00,180.74000549316406,180.75,180.5850067138672,180.6199951171875,180.6199951171875,6857
2024-09-09 10:04:00-04:00,180.7100067138672,180.7799072265625,180.66000366210938,180.6649932861328,180.6649932861328,3306
2024-09-09 10:05:00-04:00,180.6649932861328,180.8800048828125,180.65249633789062,180.8800048828125,180.8800048828125,4641
2024-09-09 10:06:00-04:00,181.02000427246094,181.35000610351562,181.02000427246094,181.22000122070312,181.22000122070312,2592
2024-09-09 10:07:00-04:00,181.22000122070312,181.32000732421875,181.1300048828125,181.25999450683594,181.25999450683594,3945
2024-09-09 10:08:00-04:00,181.25999450683594,181.3300018310547,181.1199951171875,181.24000549316406,181.24000549316406,4550
2024-09-09 10:09:00-04:00,181.22999572753906,181.28500366210938,181.22999572753906,181.2449951171875,181.2449951171875,1776
2024-09-09 10:10:00-04:00,181.25,181.25,181.07000732421875,181.1649932861328,181.1649932861328,6331
2024-09-09 10:11:00-04:00,181.22999572753906,181.2449951171875,181.11000061035156,181.21499633789062,181.21499633789062,4341
2024-09-09 10:12:00-04:00,181.11000061035156,181.1649932861328,180.89999389648438,181.10000610351562,181.10000610351562,4212
2024-09-09 10:13:00-04:00,180.96499633789062,181.11000061035156,180.9550018310547,181.11000061035156,181.11000061035156,3058
2024-09-09 10:14:00-04:00,181.0399932861328,181.0399932861328,180.8800048828125,180.94000244140625,180.94000244140625,2414
2024-09-09 10:15:00-04:00,180.94000244140625,181.14239501953125,180.94000244140625,181.1300048828125,181.1300048828125,3261
2024-09-09 10:16:00-04:00,181.25,181.64999389648438,181.25,181.64999389648438,181.64999389648438,8347
2024-09-09 10:17:00-04:00,181.72999572753906,181.9199981689453,181.72999572753906,181.8699951171875,181.8699951171875,2740
2024-09-09 10:18:00-04:00,181.8000030517578,181.8000030517578,181.6199951171875,181.64999389648438,181.64999389648438,2776
2024-09-09 10:19:00-04:00,181.60499572753906,181.6699981689453,181.4499969482422,181.4499969482422,181.4499969482422,4458
2024-09-09 10:20:00-04:00,181.61000061035156,181.6999969482422,181.58999633789062,181.6300048828125,181.6300048828125,2889
2024-09-09 10:21:00-04:00,181.80999755859375,181.80999755859375,181.55499267578125,181.63499450683594,181.63499450683594,2073
2024-09-09 10:22:00-04:00,181.61099243164062,181.61099243164062,181.32220458984375,181.32220458984375,181.32220458984375,5204
2024-09-09 10:23:00-04:00,181.42999267578125,181.42999267578125,181.3699951171875,181.3699951171875,181.3699951171875,1037
2024-09-09 10:24:00-04:00,181.4875946044922,181.4875946044922,181.1750030517578,181.1750030517578,181.1750030517578,2178
2024-09-09 10:25:00-04:00,181.1199951171875,181.25999450683594,181.1199951171875,181.25999450683594,181.25999450683594,1748
2024-09-09 10:26:00-04:00,181.25999450683594,181.4149932861328,181.25999450683594,181.30499267578125,181.30499267578125,2768
2024-09-09 10:27:00-04:00,181.30499267578125,181.30999755859375,181.0850067138672,181.17999267578125,181.17999267578125,3169
2024-09-09 10:28:00-04:00,181.27499389648438,181.27499389648438,181.27499389648438,181.27499389648438,181.27499389648438,317
2024-09-09 10:29:00-04:00,181.1999969482422,181.1999969482422,180.77000427246094,180.83999633789062,180.83999633789062,2652
2024-09-09 10:30:00-04:00,180.91000366210938,180.92999267578125,180.77000427246094,180.7899932861328,180.7899932861328,4857
2024-09-09 10:32:00-04:00,180.8699951171875,180.94500732421875,180.8699951171875,180.94500732421875,180.94500732421875,815
2024-09-09 10:33:00-04:00,180.83999633789062,180.97999572753906,180.83999633789062,180.83999633789062,180.83999633789062,1204
2024-09-09 10:34:00-04:00,180.9250030517578,181.05499267578125,180.9250030517578,181.05499267578125,181.05499267578125,2651
2024-09-09 10:35:00-04:00,181.05499267578125,181.05499267578125,180.9499969482422,180.9499969482422,180.9499969482422,1728
2024-09-09 10:36:00-04:00,180.98500061035156,181.0399932861328,180.9499969482422,181.00999450683594,181.00999450683594,1606
2024-09-09 10:37:00-04:00,181.12860107421875,181.12860107421875,181.00999450683594,181.02000427246094,181.02000427246094,2553
2024-09-09 10:38:00-04:00,180.92999267578125,181.0050048828125,180.89999389648438,180.89999389648438,180.89999389648438,2836
2024-09-09 10:39:00-04:00,181.13999938964844,181.13999938964844,181.1199951171875,181.1199951171875,181.1199951171875,1123
2024-09-09 10:40:00-04:00,181.1199951171875,181.1199951171875,181.02999877929688,181.02999877929688,181.02999877929688,1130
2024-09-09 10:41:00-04:00,181.0449981689453,181.11000061035156,181.0449981689453,181.11000061035156,181.11000061035156,936
2024-09-09 10:42:00-04:00,181.02499389648438,181.2100067138672,181.02499389648438,181.2100067138672,181.2100067138672,2859
2024-09-09 10:43:00-04:00,181.22000122070312,181.22999572753906,181.19500732421875,181.19500732421875,181.19500732421875,2122
2024-09-09 10:44:00-04:00,181.24000549316406,181.24000549316406,181.24000549316406,181.24000549316406,181.24000549316406,551
2024-09-09 10:45:00-04:00,181.2100067138672,181.30999755859375,181.07000732421875,181.30999755859375,181.30999755859375,1836
2024-09-09 10:46:00-04:00,181.39999389648438,181.4199981689453,181.30999755859375,181.36500549316406,181.36500549316406,2382
2024-09-09 10:47:00-04:00,181.38999938964844,181.38999938964844,181.32000732421875,181.32000732421875,181.32000732421875,894
2024-09-09 10:48:00-04:00,181.32000732421875,181.5749969482422,181.30999755859375,181.5749969482422,181.5749969482422,4296
2024-09-09 10:49:00-04:00,181.5749969482422,181.5749969482422,181.47000122070312,181.52000427246094,181.52000427246094,1588
2024-09-09 10:52:00-04:00,181.5800018310547,181.61000061035156,181.47000122070312,181.55499267578125,181.55499267578125,6780
2024-09-09 10:53:00-04:00,181.55499267578125,181.55499267578125,181.47999572753906,181.52499389648438,181.52499389648438,3344
2024-09-09 10:54:00-04:00,181.61000061035156,181.72999572753906,181.61000061035156,181.72999572753906,181.72999572753906,3958
2024-09-09 10:55:00-04:00,181.8300018310547,182.01499938964844,181.81500244140625,182.01499938964844,182.01499938964844,2726
2024-09-09 10:56:00-04:00,182.01499938964844,182.19000244140625,181.92999267578125,182.1199951171875,182.1199951171875,3596
2024-09-09 10:57:00-04:00,182.0800018310547,182.13999938964844,182.0800018310547,182.13999938964844,182.13999938964844,1173
2024-09-09 10:58:00-04:00,182.0399932861328,182.09500122070312,181.94000244140625,182.0186004638672,182.0186004638672,2478
2024-09-09 10:59:00-04:00,181.92999267578125,182.02000427246094,181.7899932861328,181.8300018310547,181.8300018310547,2791
2024-09-09 11:00:00-04:00,181.8300018310547,181.8300018310547,181.6300048828125,181.63999938964844,181.63999938964844,2891
2024-09-09 11:01:00-04:00,181.60000610351562,181.69000244140625,181.60000610351562,181.69000244140625,181.69000244140625,1100
2024-09-09 11:02:00-04:00,181.6999969482422,181.8699951171875,181.6999969482422,181.8699951171875,181.8699951171875,3634
2024-09-09 11:03:00-04:00,181.92999267578125,181.92999267578125,181.80999755859375,181.83999633789062,181.83999633789062,2931
2024-09-09 11:04:00-04:00,181.74000549316406,181.77000427246094,181.52499389648438,181.52499389648438,181.52499389648438,2179
2024-09-09 11:05:00-04:00,181.52499389648438,181.52499389648438,181.52499389648438,181.52499389648438,181.52499389648438,797
2024-09-09 11:07:00-04:00,181.60000610351562,181.6999969482422,181.60000610351562,181.69000244140625,181.69000244140625,2304
2024-09-09 11:08:00-04:00,181.68499755859375,181.77999877929688,181.68499755859375,181.72000122070312,181.72000122070312,912
2024-09-09 11:09:00-04:00,181.7100067138672,181.7100067138672,181.6300048828125,181.66000366210938,181.66000366210938,1521
2024-09-09 11:10:00-04:00,181.58999633789062,181.72000122070312,181.5399932861328,181.64950561523438,181.64950561523438,2061
2024-09-09 11:11:00-04:00,181.6300048828125,181.6300048828125,181.6300048828125,181.6300048828125,181.6300048828125,423
2024-09-09 11:12:00-04:00,181.6300048828125,181.8000030517578,181.6300048828125,181.8000030517578,181.8000030517578,2878
2024-09-09 11:13:00-04:00,181.6300048828125,181.63999938964844,181.5500030517578,181.5500030517578,181.5500030517578,2549
2024-09-09 11:15:00-04:00,181.5399932861328,181.5800018310547,181.27000427246094,181.27000427246094,181.27000427246094,3967
2024-09-09 11:16:00-04:00,181.44459533691406,181.44459533691406,181.30999755859375,181.30999755859375,181.30999755859375,1685
2024-09-09 11:17:00-04:00,181.35000610351562,181.38499450683594,181.32000732421875,181.38499450683594,181.38499450683594,811
2024-09-09 11:18:00-04:00,181.3300018310547,181.38499450683594,181.3300018310547,181.38499450683594,181.38499450683594,775
2024-09-09 11:19:00-04:00,181.38999938964844,181.52000427246094,181.35000610351562,181.4499969482422,181.4499969482422,4180
2024-09-09 11:20:00-04:00,181.4600067138672,181.52999877929688,181.4600067138672,181.52999877929688,181.52999877929688,2060
2024-09-09 11:21:00-04:00,181.47000122070312,181.6300048828125,181.47000122070312,181.52000427246094,181.52000427246094,4308
2024-09-09 11:22:00-04:00,181.57000732421875,181.64999389648438,181.57000732421875,181.64999389648438,181.64999389648438,2930
2024-09-09 11:23:00-04:00,181.5800018310547,181.85499572753906,181.5800018310547,181.67999267578125,181.67999267578125,10529
2024-09-09 11:24:00-04:00,181.75999450683594,181.75999450683594,181.6699981689453,181.74000549316406,181.74000549316406,2804
2024-09-09 11:25:00-04:00,181.7550048828125,181.7550048828125,181.75,181.75,181.75,2084
2024-09-09 11:26:00-04:00,181.75999450683594,181.75999450683594,181.75999450683594,181.75999450683594,181.75999450683594,357
2024-09-09 11:27:00-04:00,181.7949981689453,181.8800048828125,181.7899932861328,181.8350067138672,181.8350067138672,5224
2024-09-09 11:28:00-04:00,181.82000732421875,181.82000732421875,181.74000549316406,181.79750061035156,181.79750061035156,2700
2024-09-09 11:29:00-04:00,181.74000549316406,181.75999450683594,181.50999450683594,181.56500244140625,181.56500244140625,3757
2024-09-09 11:30:00-04:00,181.56500244140625,181.74000549316406,181.56500244140625,181.69500732421875,181.69500732421875,4007
2024-09-09 11:31:00-04:00,181.7899932861328,181.8000030517578,181.72500610351562,181.78750610351562,181.78750610351562,1171
2024-09-09 11:32:00-04:00,181.7899932861328,181.94000244140625,181.77000427246094,181.88499450683594,181.88499450683594,7658
2024-09-09 11:33:00-04:00,181.875,182.0,181.875,181.9499969482422,181.9499969482422,6320
2024-09-09 11:34:00-04:00,181.94000244140625,181.97000122070312,181.77000427246094,181.8699951171875,181.8699951171875,6874
2024-09-09 11:35:00-04:00,181.8699951171875,181.8699951171875,181.6199951171875,181.77000427246094,181.77000427246094,5753
2024-09-09 11:36:00-04:00,181.77000427246094,181.77000427246094,181.7501983642578,181.77000427246094,181.77000427246094,1718
2024-09-09 11:37:00-04:00,181.77000427246094,181.7949981689453,181.7550048828125,181.7550048828125,181.7550048828125,1446
2024-09-09 11:38:00-04:00,181.7100067138672,181.83999633789062,181.66000366210938,181.6999969482422,181.6999969482422,7187
