Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-09 09:30:00-04:00,199.58999633789062,200.0050048828125,199.22000122070312,199.22000122070312,199.22000122070312,14531
2024-09-09 09:31:00-04:00,199.63209533691406,199.63209533691406,199.02000427246094,199.5500030517578,199.5500030517578,6492
2024-09-09 09:32:00-04:00,198.66000366210938,198.66000366210938,198.1800994873047,198.27000427246094,198.27000427246094,2981
2024-09-09 09:33:00-04:00,198.8000030517578,198.8000030517578,198.0500030517578,198.8000030517578,198.8000030517578,2254
2024-09-09 09:34:00-04:00,198.39999389648438,198.86000061035156,198.0,198.67999267578125,198.67999267578125,1455
2024-09-09 09:35:00-04:00,198.2812957763672,198.2812957763672,198.281005859375,198.2812957763672,198.2812957763672,503
2024-09-09 09:36:00-04:00,198.6750030517578,198.88999938964844,198.6750030517578,198.88999938964844,198.88999938964844,670
2024-09-09 09:37:00-04:00,198.88499450683594,198.88499450683594,198.72999572753906,198.72999572753906,198.72999572753906,505
2024-09-09 09:38:00-04:00,199.10989379882812,199.10989379882812,198.48500061035156,198.48500061035156,198.48500061035156,1109
2024-09-09 09:39:00-04:00,198.47999572753906,198.5,198.47999572753906,198.5,198.5,473
2024-09-09 09:40:00-04:00,198.82000732421875,198.82000732421875,198.82000732421875,198.82000732421875,198.82000732421875,711
2024-09-09 09:41:00-04:00,198.5,198.58999633789062,198.33999633789062,198.33999633789062,198.33999633789062,4057
2024-09-09 09:42:00-04:00,198.64999389648438,199.02999877929688,198.5800018310547,198.69500732421875,198.69500732421875,2711
2024-09-09 09:44:00-04:00,198.7899932861328,198.7899932861328,198.7899932861328,198.7899932861328,198.7899932861328,994
2024-09-09 09:45:00-04:00,198.78500366210938,198.84249877929688,198.69500732421875,198.83999633789062,198.83999633789062,1345
2024-09-09 09:46:00-04:00,198.84500122070312,199.25,198.84500122070312,199.25,199.25,6448
2024-09-09 09:47:00-04:00,199.47500610351562,199.47500610351562,199.25999450683594,199.25999450683594,199.25999450683594,1303
2024-09-09 09:49:00-04:00,199.7899932861328,199.7899932861328,199.7899932861328,199.7899932861328,199.7899932861328,382
2024-09-09 09:50:00-04:00,199.7899932861328,199.7899932861328,199.75,199.7899932861328,199.7899932861328,5996
2024-09-09 09:51:00-04:00,199.7899932861328,199.7949981689453,199.77000427246094,199.7949981689453,199.7949981689453,1541
2024-09-09 09:52:00-04:00,199.8000030517578,200.00999450683594,199.8000030517578,200.00999450683594,200.00999450683594,548
2024-09-09 09:53:00-04:00,200.05999755859375,200.40499877929688,200.05999755859375,200.40499877929688,200.40499877929688,1442
2024-09-09 09:54:00-04:00,200.25,200.3350067138672,200.25,200.3300018310547,200.3300018310547,2052
2024-09-09 09:55:00-04:00,200.13999938964844,200.13999938964844,200.13999938964844,200.13999938964844,200.13999938964844,123
2024-09-09 09:56:00-04:00,200.34500122070312,200.34500122070312,200.34500122070312,200.34500122070312,200.34500122070312,677
2024-09-09 09:58:00-04:00,200.35000610351562,200.35000610351562,200.3350067138672,200.3350067138672,200.3350067138672,1521
2024-09-09 09:59:00-04:00,200.3040008544922,200.3040008544922,200.17999267578125,200.17999267578125,200.17999267578125,847
2024-09-09 10:00:00-04:00,200.1300048828125,200.48500061035156,200.10000610351562,200.48500061035156,200.48500061035156,5065
2024-09-09 10:01:00-04:00,200.44869995117188,200.47500610351562,200.44869995117188,200.47500610351562,200.47500610351562,2156
2024-09-09 10:02:00-04:00,200.47500610351562,200.47500610351562,200.47500610351562,200.47500610351562,200.47500610351562,1257
2024-09-09 10:03:00-04:00,200.32000732421875,200.32000732421875,200.16400146484375,200.16400146484375,200.16400146484375,996
2024-09-09 10:04:00-04:00,200.4199981689453,200.4199981689453,200.4199981689453,200.4199981689453,200.4199981689453,420
2024-09-09 10:05:00-04:00,200.33999633789062,200.33999633789062,200.27999877929688,200.27999877929688,200.27999877929688,348
2024-09-09 10:06:00-04:00,200.39999389648438,200.39999389648438,200.39999389648438,200.39999389648438,200.39999389648438,478
2024-09-09 10:07:00-04:00,200.55999755859375,200.55999755859375,200.55999755859375,200.55999755859375,200.55999755859375,237
2024-09-09 10:08:00-04:00,200.4499969482422,200.4550018310547,200.4499969482422,200.4550018310547,200.4550018310547,1048
